movieId,title,genres
33836.0,Bewitched (2005),Comedy|Fantasy|Romance
33838.0,Rize (2005),Documentary
33880.0,Me and You and Everyone We Know (2005),Comedy|Drama
33893.0,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",Comedy|Crime|Thriller
33896.0,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),Horror
33903.0,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",Comedy|Crime|Drama|Romance
33966.0,Cop and ½ (1993),Comedy
34018.0,At the Circus (1939),Comedy|Musical
34048.0,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller
34072.0,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary
34129.0,Rebound (2005),Comedy
34143.0,Dark Water (2005),Drama|Horror|Thriller
34148.0,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",Drama
34150.0,Fantastic Four (2005),Action|Adventure|Sci-Fi
34153.0,Murderball (2005),Documentary
34162.0,Wedding Crashers (2005),Comedy|Romance
34164.0,Happy Endings (2005),Comedy|Drama
34271.0,Hustle & Flow (2005),Crime|Drama
34292.0,Hardware (1990),Action|Horror|Sci-Fi
34312.0,"Calcium Kid, The (2004)",Comedy
34319.0,"Island, The (2005)",Action|Sci-Fi|Thriller
34321.0,Bad News Bears (2005),Children|Comedy
34323.0,"Devil's Rejects, The (2005)",Action|Crime|Horror
34326.0,Last Days (2005),Drama
34330.0,November (2004),Drama|Mystery
34332.0,Sky High (2005),Action|Adventure|Children|Comedy
34334.0,Stealth (2005),Action|Adventure|Sci-Fi|Thriller
34336.0,Must Love Dogs (2005),Comedy|Romance
34338.0,"Aristocrats, The (2005)",Comedy|Documentary
34359.0,Georgy Girl (1966),Comedy
34397.0,"Order, The (2001)",Action|Adventure|Drama|Thriller
34405.0,Serenity (2005),Action|Adventure|Sci-Fi
34437.0,Broken Flowers (2005),Comedy|Drama
34450.0,Miracles - Mr. Canton and Lady Rose (1989),Action|Comedy|Crime|Drama
34482.0,"Browning Version, The (1951)",Drama
34520.0,"Dukes of Hazzard, The (2005)",Action|Adventure|Comedy
34523.0,The Chumscrubber (2005),Comedy|Drama
34528.0,Junebug (2005),Comedy|Drama
34530.0,Deuce Bigalow: European Gigolo (2005),Comedy
34532.0,"Skeleton Key, The (2005)",Drama|Horror|Mystery|Thriller
34534.0,Four Brothers (2005),Action|Crime|Drama
34536.0,The Great Raid (2005),Action|Drama|War
34540.0,Pretty Persuasion (2005),Comedy|Drama
34542.0,Grizzly Man (2005),Documentary
34800.0,Private Resort (1985),Comedy
34811.0,Pusher II: With Blood on My Hands (2004),Action|Crime|Drama|Thriller
35015.0,Duma (2005),Adventure|Drama
35347.0,Animal Farm (1954),Animation|Drama
35807.0,"Teahouse of the August Moon, The (1956)",Comedy
35836.0,"40-Year-Old Virgin, The (2005)",Comedy|Romance
35957.0,Red Eye (2005),Horror|Thriller
36276.0,Hidden (a.k.a. Cache) (Caché) (2005),Drama|Mystery|Thriller
36289.0,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),Adventure|Children|Comedy|Fantasy
36363.0,Kin-Dza-Dza! (1986),Comedy|Drama|Sci-Fi
36397.0,Valiant (2005),Adventure|Animation|Children|Comedy|Fantasy|War
36401.0,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller
36477.0,"Baxter, The (2005)",Comedy|Drama|Romance
36509.0,"Cave, The (2005)",Action|Adventure|Horror|Mystery|Sci-Fi|Thriller
36517.0,"Constant Gardener, The (2005)",Drama|Thriller
36519.0,Transporter 2 (2005),Action|Crime|Thriller
36525.0,Just Like Heaven (2005),Comedy|Fantasy|Romance
36527.0,Proof (2005),Drama
36529.0,Lord of War (2005),Action|Crime|Drama|Thriller|War
36533.0,Cry_Wolf (a.k.a. Cry Wolf) (2005),Drama|Horror|Mystery|Thriller
36535.0,Everything Is Illuminated (2005),Comedy|Drama
36537.0,Thumbsucker (2005),Comedy|Drama
36708.0,Family Guy Presents Stewie Griffin: The Untold Story (2005),Adventure|Animation|Comedy
36850.0,Police Story 2 (Ging chaat goo si juk jaap) (1988),Action|Comedy|Crime|Thriller
36931.0,New Police Story (Xin jing cha gu shi) (2004),Action|Crime|Drama
37211.0,Go West (1940),Comedy|Musical|Western
37240.0,Why We Fight (2005),Documentary
37380.0,Doom (2005),Action|Horror|Sci-Fi
37382.0,Domino (2005),Crime|Drama|Thriller
37384.0,Waiting... (2005),Comedy
37386.0,Aeon Flux (2005),Action|Sci-Fi
37444.0,Frankenstein 90 (1984),Comedy|Horror|Romance
37475.0,"Unfinished Life, An (2005)",Drama
37477.0,"Man, The (2005)",Action|Comedy|Crime
37495.0,Survive Style 5+ (2004),Fantasy|Mystery|Romance|Thriller
37545.0,Woyzeck (1979),Drama
37720.0,"Exorcism of Emily Rose, The (2005)",Crime|Drama|Horror|Thriller
37727.0,Flightplan (2005),Action|Drama|Thriller
37729.0,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance
37731.0,Green Street Hooligans (a.k.a. Hooligans) (2005),Crime|Drama
37733.0,"History of Violence, A (2005)",Action|Crime|Drama|Thriller
37736.0,Oliver Twist (2005),Drama
37739.0,"Greatest Game Ever Played, The (2005)",Drama
37741.0,Capote (2005),Crime|Drama
37830.0,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi
37844.0,Roll Bounce (2005),Comedy|Drama|Romance
37853.0,Into the Blue (2005),Action|Adventure|Crime|Thriller
37857.0,MirrorMask (2005),Adventure|Children|Drama|Fantasy
38038.0,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy
38061.0,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller
38095.0,"Bittersweet Life, A (Dalkomhan insaeng) (2005)",Action|Crime|Drama
38159.0,"Short Film About Love, A (Krótki film o milosci) (1988)",Drama|Romance
38164.0,"All This, and Heaven Too (1940)",Drama|Romance
38198.0,Darwin's Nightmare (2004),Documentary
38294.0,Beowulf & Grendel (2005),Action|Adventure|Drama|Fantasy
38304.0,No Direction Home: Bob Dylan (2005),Documentary
38388.0,Goal! The Dream Begins (Goal!) (2005),Drama
38583.0,"Wraith, The (1986)",Action|Horror|Sci-Fi|Thriller
38798.0,In Her Shoes (2005),Comedy|Drama
38886.0,"Squid and the Whale, The (2005)",Comedy|Drama
38992.0,Two for the Money (2005),Drama
39183.0,Brokeback Mountain (2005),Drama|Romance
39231.0,Elizabethtown (2005),Comedy|Drama|Romance
39234.0,North Country (2005),Drama
39292.0,"Good Night, and Good Luck. (2005)",Crime|Drama
39307.0,Dreamer: Inspired by a True Story (2005),Children|Drama
39381.0,"Proposition, The (2005)",Crime|Drama|Western
39400.0,"Fog, The (2005)",Action|Horror|Mystery|Thriller
39414.0,Shopgirl (2005),Comedy|Drama|Romance
39427.0,Stay (2005),Thriller
39435.0,"Legend of Zorro, The (2005)",Action|Adventure|Drama|Western
39444.0,"Weather Man, The (2005)",Comedy|Drama
39446.0,Saw II (2005),Horror|Thriller
39449.0,Prime (2005),Comedy|Drama|Romance
39516.0,Don't Move (Non ti muovere) (2004),Drama
39715.0,American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005),Comedy
39801.0,"Great Yokai War, The (Yôkai daisensô) (2005)",Adventure|Comedy|Fantasy|Horror
39869.0,Manderlay (2005),Drama
40148.0,Revolver (2005),Crime|Drama|Thriller
40278.0,Jarhead (2005),Action|Drama|War
40339.0,Chicken Little (2005),Action|Adventure|Animation|Children|Comedy|Sci-Fi
40412.0,Dead Man's Shoes (2004),Crime|Thriller
40414.0,Joyeux Noël (Merry Christmas) (2005),Drama|War
40478.0,Night of the Lepus (1972),Horror|Sci-Fi|Thriller
40491.0,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",Comedy|Drama
40578.0,Sword of the Beast (Kedamono no ken) (1965),Action|Drama
40581.0,Just Friends (2005),Comedy|Romance
40583.0,Syriana (2005),Drama|Thriller
40597.0,One-Way Ticket to Mombasa (Menolippu Mombasaan) (2002),Comedy|Drama
40614.0,Derailed (2005),Drama|Thriller
40617.0,Creep (2004),Horror|Thriller
40629.0,Pride & Prejudice (2005),Drama|Romance
40697.0,Babylon 5,Sci-Fi
40723.0,Wolf Creek (2005),Crime|Horror|Thriller
40732.0,"Descent, The (2005)",Adventure|Drama|Horror|Thriller
40815.0,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX
40819.0,Walk the Line (2005),Drama|Musical|Romance
40826.0,Rent (2005),Drama|Musical|Romance
40851.0,Zathura (2005),Action|Adventure|Children|Fantasy
40870.0,C.R.A.Z.Y. (2005),Drama
40946.0,Sarah Silverman: Jesus Is Magic (2005),Comedy|Musical
40955.0,Breakfast on Pluto (2005),Comedy|Drama
40959.0,"Ice Harvest, The (2005)",Action|Comedy|Crime|Thriller
40962.0,"Yours, Mine and Ours (2005)",Comedy|Romance
40966.0,"Libertine, The (2004)",Drama
41014.0,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970)",Crime|Horror|Mystery|Thriller
41285.0,Match Point (2005),Crime|Drama|Romance
41527.0,Paradise Now (2005),Crime|Drama|Thriller|War
41566.0,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy
41569.0,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller
41571.0,Memoirs of a Geisha (2005),Drama|Romance
41573.0,"Family Stone, The (2005)",Comedy|Drama|Romance
41617.0,Havoc (2005),Crime|Drama|Romance
41627.0,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),Action|Drama
41712.0,"Room for Romeo Brass, A (1999)",Comedy|Drama
41716.0,"Matador, The (2005)",Comedy|Drama|Thriller
41724.0,Wal-Mart: The High Cost of Low Price (2005),Documentary
41769.0,Mozart and the Whale (2005),Comedy|Drama|Romance
41828.0,Don't Look Now: We're Being Shot At (La grande vadrouille) (1966),Comedy|War
41863.0,"Three Burials of Melquiades Estrada, The (2006)",Adventure|Crime|Drama
41997.0,Munich (2005),Action|Crime|Drama|Thriller
42002.0,"Producers, The (2005)",Comedy|Musical
42004.0,Transamerica (2005),Adventure|Comedy|Drama
42007.0,Rumor Has It... (2005),Comedy|Drama|Romance
42009.0,Cheaper by the Dozen 2 (2005),Adventure|Comedy
42011.0,Fun with Dick and Jane (2005),Comedy|Crime
42013.0,"Ringer, The (2005)",Comedy
42015.0,Casanova (2005),Action|Adventure|Comedy|Drama|Romance
42018.0,Mrs. Henderson Presents (2005),Comedy|Drama
42176.0,"Ear, The (Ucho) (1970)",Drama|Thriller
42191.0,Luxo Jr. (1986),Animation|Children
42285.0,"Dentist, The (1996)",Horror|Thriller
42418.0,"New World, The (2005)",Adventure|Drama|Romance
42422.0,Voices of a Distant Star (Hoshi no koe) (2003),Animation|Drama|Romance|Sci-Fi
42556.0,7 Faces of Dr. Lao (1964),Fantasy|Mystery|Western
42559.0,Samurai Assassin (Samurai) (1965),Action|Adventure|Drama
42602.0,"Boys of Baraka, The (2005)",Documentary
42632.0,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),Crime|Drama|Mystery|Thriller
42638.0,Grand Theft Parsons (2003),Comedy|Drama
42718.0,District 13 (Banlieue 13) (2004),Action|Crime|Sci-Fi
42723.0,Hostel (2005),Horror
42725.0,Grandma's Boy (2006),Comedy
42728.0,Tristan & Isolde (2006),Drama|Romance
42730.0,Glory Road (2006),Drama
42732.0,Last Holiday (2006),Comedy
42734.0,Hoodwinked! (2005),Animation|Children|Comedy
42738.0,Underworld: Evolution (2006),Action|Fantasy|Horror
42740.0,Looking for Comedy in the Muslim World (2005),Comedy
42761.0,Casper Meets Wendy (1998),Adventure|Children|Comedy|Fantasy
42943.0,Revolution (1985),Adventure|Drama|War
42946.0,Project A ('A' gai waak) (1983),Action|Comedy
43289.0,"Bird People in China, The (Chûgoku no chôjin) (1998)",Adventure|Comedy|Drama|Fantasy
43333.0,Water (2005),Drama|Romance
43376.0,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),Drama|War
43396.0,"World's Fastest Indian, The (2005)",Drama
43419.0,Bandidas (2006),Action|Comedy|Crime|Western
43460.0,Tristram Shandy: A Cock and Bull Story (2005),Comedy|Drama
43549.0,Helter Skelter (2004),Action|Crime|Drama|Horror
43556.0,Annapolis (2006),Drama
43558.0,Big Momma's House 2 (2006),Action|Comedy|Crime
43560.0,Nanny McPhee (2005),Children|Comedy|Fantasy
43677.0,"Tuskegee Airmen, The (1995)",Drama|War
43679.0,Final Destination 3 (2006),Horror|Mystery|Thriller
43684.0,Something New (2006),Comedy|Drama|Romance
43708.0,Block Party (a.k.a. Dave Chappelle's Block Party) (2005),Comedy|Documentary
43744.0,Imagine Me & You (2005),Comedy|Drama|Romance
43836.0,"Pink Panther, The (2006)",Adventure|Comedy|Crime
43869.0,Curious George (2006),Adventure|Animation|Children|Comedy
43871.0,Firewall (2006),Crime|Drama|Thriller
43904.0,When a Stranger Calls (2006),Horror|Thriller
43908.0,London (2005),Drama
43912.0,Freedomland (2006),Crime|Drama
43914.0,Winter Passing (2005),Drama
43917.0,Eight Below (2006),Action|Adventure|Drama|Romance
43919.0,Date Movie (2006),Comedy|Romance
43921.0,Running Scared (2006),Action|Crime|Thriller
43928.0,Ultraviolet (2006),Action|Fantasy|Sci-Fi|Thriller
43930.0,Just My Luck (2006),Comedy|Romance
43932.0,Pulse (2006),Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller
43936.0,16 Blocks (2006),Crime|Thriller
44004.0,Failure to Launch (2006),Comedy|Romance
44020.0,Ultimate Avengers (2006),Action|Animation|Children|Sci-Fi
44022.0,Ice Age 2: The Meltdown (2006),Adventure|Animation|Children|Comedy
44189.0,Ask the Dust (2006),Drama|Romance
44191.0,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX
44193.0,She's the Man (2006),Comedy|Romance
44195.0,Thank You for Smoking (2006),Comedy|Drama
44197.0,Find Me Guilty (2006),Comedy|Crime|Drama
44199.0,Inside Man (2006),Crime|Drama|Thriller
44204.0,Tsotsi (2005),Crime|Drama
44225.0,Aquamarine (2006),Children|Comedy|Fantasy
44238.0,Leprechaun 2 (1994),Comedy|Fantasy|Horror
44241.0,Leprechaun 3 (1995),Comedy|Fantasy|Horror
44243.0,Leprechaun 4: In Space (1997),Comedy|Fantasy|Horror|Sci-Fi
44301.0,Lights in the Dusk (Laitakaupungin valot) (2006),Crime|Drama
44397.0,"Hills Have Eyes, The (2006)",Drama|Horror|Thriller
44399.0,"Shaggy Dog, The (2006)",Adventure|Children|Comedy|Fantasy
44511.0,Unknown White Male (2005),Documentary
44555.0,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller
44597.0,Youth of the Beast (Yaju no seishun) (1963),Action|Crime|Mystery
44613.0,Take the Lead (2006),Drama
44633.0,"Devil and Daniel Johnston, The (2005)",Documentary
44657.0,Mouchette (1967),Drama
44665.0,Lucky Number Slevin (2006),Crime|Drama|Mystery
44694.0,Volver (2006),Comedy|Drama
44709.0,Akeelah and the Bee (2006),Drama
44719.0,Brainstorm (2001),Drama
44731.0,Stay Alive (2006),Horror|Sci-Fi|Thriller
44759.0,Basic Instinct 2 (2006),Crime|Drama|Mystery|Thriller
44761.0,Brick (2005),Crime|Drama|Film-Noir|Mystery
44773.0,"Dead Hate the Living!, The (2000)",Comedy|Horror
44777.0,Evil Aliens (2005),Comedy|Horror|Sci-Fi
44788.0,This Film Is Not Yet Rated (2006),Documentary
44828.0,Slither (2006),Comedy|Horror|Sci-Fi
44840.0,"Benchwarmers, The (2006)",Comedy
44849.0,Renaissance (2006),Action|Animation|Film-Noir|Sci-Fi|Thriller
44851.0,Go for Zucker! (Alles auf Zucker!) (2004),Comedy
44864.0,Friends with Money (2006),Comedy|Drama|Romance
44889.0,Reefer Madness: The Movie Musical (2005),Comedy|Drama|Musical
44929.0,Candy (2006),Drama|Romance
44931.0,Secrets of a Soul (Geheimnisse einer Seele) (1926),Drama
44937.0,"Child, The (L'enfant) (2005)",Crime|Drama
44943.0,9/11 (2002),Documentary
44972.0,Scary Movie 4 (2006),Comedy|Horror
44974.0,Hard Candy (2005),Drama|Thriller
45028.0,"Prairie Home Companion, A (2006)",Comedy|Drama|Musical
45062.0,"Sentinel, The (2006)",Crime|Drama|Thriller
45074.0,"Wild, The (2006)",Adventure|Animation|Children|Comedy|Fantasy
45081.0,Silent Hill (2006),Fantasy|Horror|Thriller
45106.0,American Dreamz (2006),Comedy|Drama
45175.0,Kinky Boots (2005),Comedy|Drama
45183.0,"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)",Action|Comedy|Crime|Thriller
45186.0,Mission: Impossible III (2006),Action|Adventure|Thriller
45208.0,RV (2006),Adventure|Children|Comedy
45210.0,United 93 (2006),Crime|Drama
45221.0,Stick It (2006),Comedy
45361.0,"American Haunting, An (2005)",Drama|Horror|Mystery|Thriller
45382.0,Down in the Valley (2005),Drama|Romance
45431.0,Over the Hedge (2006),Adventure|Animation|Children|Comedy
45440.0,Art School Confidential (2006),Comedy|Drama
45442.0,Poseidon (2006),Action|Adventure|Thriller|IMAX
45447.0,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller
45499.0,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller
45501.0,"Break-Up, The (2006)",Comedy|Drama|Romance
45503.0,Peaceful Warrior (2006),Drama
45517.0,Cars (2006),Animation|Children|Comedy
45635.0,"Notorious Bettie Page, The (2005)",Drama
45648.0,Game 6 (2005),Comedy|Drama
45658.0,On a Clear Day (2005),Drama
45662.0,"Omen, The (2006)",Horror|Thriller
45666.0,Nacho Libre (2006),Comedy
45668.0,"Lake House, The (2006)",Drama|Fantasy|Romance
45672.0,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance
45720.0,"Devil Wears Prada, The (2006)",Comedy|Drama
45722.0,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy
45726.0,"You, Me and Dupree (2006)",Comedy
45728.0,Clerks II (2006),Comedy
45730.0,Lady in the Water (2006),Drama|Fantasy|Mystery
45732.0,My Super Ex-Girlfriend (2006),Comedy|Fantasy|Romance
45880.0,Marie Antoinette (2006),Drama|Romance
45928.0,Who Killed the Electric Car? (2006),Documentary
45950.0,"Inconvenient Truth, An (2006)",Documentary
45969.0,Career Opportunities (1991),Comedy|Romance
46062.0,High School Musical (2006),Children|Comedy|Drama|Musical|Romance
46105.0,I Am a Sex Addict (2005),Comedy|Documentary|Romance
46231.0,Stoned (2005),Drama
46322.0,Jet Li's Fearless (Huo Yuan Jia) (2006),Action|Drama
46335.0,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",Action|Crime|Drama|Thriller
46337.0,Garfield: A Tail of Two Kitties (2006),Animation|Children|Comedy
46347.0,Metal: A Headbanger's Journey (2005),Documentary
46367.0,"Public Eye, The (1992)",Crime|Thriller
46530.0,Superman Returns (2006),Action|Adventure|Sci-Fi|IMAX
46559.0,"Road to Guantanamo, The (2006)",Drama|War
46572.0,Edmond (2005),Drama|Thriller
46574.0,"OH in Ohio, The (2006)",Comedy
46578.0,Little Miss Sunshine (2006),Adventure|Comedy|Drama
46664.0,"Fallen Idol, The (1948)",Drama|Mystery|Thriller
46723.0,Babel (2006),Drama|Thriller
46772.0,Strangers with Candy (2005),Comedy
46850.0,Wordplay (2006),Documentary
46855.0,Army of Shadows (L'armée des ombres) (1969),Action|Drama|Thriller|War
46862.0,Orchestra Rehearsal (Prova d'orchestra) (1978),Drama
46865.0,Little Man (2006),Comedy
46948.0,Monster House (2006),Animation|Children|Fantasy|Mystery
46965.0,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller
46967.0,Scoop (2006),Comedy|Fantasy|Mystery
46970.0,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy
46972.0,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX
46974.0,World Trade Center (2006),Drama
46976.0,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance
47044.0,Miami Vice (2006),Action|Crime|Drama|Thriller
47099.0,"Pursuit of Happyness, The (2006)",Drama
47122.0,John Tucker Must Die (2006),Comedy|Romance
47124.0,"Ant Bully, The (2006)",Adventure|Animation|Children|Comedy|Fantasy|IMAX
47200.0,Crank (2006),Action|Thriller
47202.0,"Secret Life of Words, The (2005)",Drama|Romance
47254.0,Chaos (2005),Action|Crime|Drama|Thriller
47261.0,"Night Listener, The (2006)",Fantasy|Mystery|Thriller
47382.0,Step Up (2006),Drama|Romance
47384.0,Zoom (2006),Adventure|Comedy|Drama|Fantasy
47404.0,Mind Game (2004),Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi
47423.0,Half Nelson (2006),Drama
47446.0,"Moustache, La (2005)",Drama|Mystery|Thriller
47465.0,Tideland (2005),Drama|Fantasy|Thriller
47491.0,Adam's Apples (Adams æbler) (2005),Comedy|Drama
47516.0,Material Girls (2006),Children|Comedy|Drama
47518.0,Accepted (2006),Comedy
47538.0,Crime Busters (1977),Action|Adventure|Comedy|Crime
47566.0,Born to Kill (1947),Crime|Drama|Film-Noir
47610.0,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance
47629.0,The Queen (2006),Drama
47640.0,Beerfest (2006),Comedy
47644.0,Invincible (2006),Drama
47646.0,Idlewild (2006),Crime|Drama|Musical
47721.0,"Red Balloon, The (Ballon rouge, Le) (1956)",Children|Fantasy
47725.0,Angel-A (2005),Comedy|Drama|Fantasy|Romance
47736.0,"Chump at Oxford, A (1940)",Comedy
47774.0,"Icicle Thief, The (Ladri di saponette) (1989)",Comedy|Fantasy
47793.0,"Puffy Chair, The (2006)",Drama|Romance
47810.0,"Wicker Man, The (2006)",Horror|Mystery|Thriller
47894.0,"Wind That Shakes the Barley, The (2006)",Drama|War
47937.0,Severance (2006),Comedy|Horror|Thriller
47950.0,Hollywoodland (2006),Crime|Drama|Mystery|Thriller
47952.0,"Covenant, The (2006)",Action|Horror|Thriller
47970.0,"Last Kiss, The (2006)",Comedy|Drama
47978.0,SherryBaby (2006),Drama
47997.0,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller
47999.0,Jesus Camp (2006),Documentary|Drama
48001.0,"Bow, The (Hwal) (2005)",Drama|Romance
48032.0,"Tiger and the Snow, The (La tigre e la neve) (2005)",Comedy|Drama|Romance|War
48043.0,"Fountain, The (2006)",Drama|Fantasy|Romance
48045.0,Fear City: A Family-Style Comedy (La cité de la peur) (1994),Comedy
48082.0,"Science of Sleep, The (La science des rêves) (2006)",Comedy|Drama|Fantasy|Romance
48142.0,"Black Dahlia, The (2006)",Crime|Drama|Mystery|Thriller
48150.0,"Woods, The (2006)",Horror
48161.0,Gridiron Gang (2006),Drama
48214.0,Land of Plenty (Angst and Alienation in America) (2004),Drama
48262.0,"Bridge, The (2006)",Documentary
48304.0,Apocalypto (2006),Adventure|Drama|Thriller
48319.0,Flyboys (2006),Action|Adventure|Drama|War
48322.0,Jackass Number Two (2006),Comedy|Documentary
48326.0,All the King's Men (2006),Drama
48342.0,Conversations with Other Women (2005),Comedy|Drama|Romance
48385.0,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy
48394.0,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller
48412.0,"Guardian, The (2006)",Action|Adventure|Drama
48414.0,Open Season (2006),Adventure|Animation|Children|Comedy|IMAX
48416.0,School for Scoundrels (2006),Comedy|Crime
48516.0,"Departed, The (2006)",Crime|Drama|Thriller
48518.0,"Texas Chainsaw Massacre: The Beginning, The (2006)",Horror|Thriller
48520.0,Employee of the Month (2006),Comedy
48560.0,Running With Scissors (2006),Comedy|Drama
48593.0,Man of the Year (2006),Comedy|Thriller
48596.0,"Marine, The (2006)",Action|Drama|Thriller
48598.0,Infamous (2006),Drama
48638.0,Fellini's Casanova (Il Casanova di Federico Fellini) (1976),Drama|Romance
48649.0,Chapayev (1934),Drama|War
48678.0,Feast (2005),Action|Comedy|Horror|Thriller
48696.0,Little Children (2006),Drama|Romance
48698.0,Deliver Us from Evil (2006),Documentary
48738.0,"Last King of Scotland, The (2006)",Drama|Thriller
48741.0,"U.S. vs. John Lennon, The (2006)",Documentary
48744.0,Shortbus (2006),Comedy|Drama|Romance
48774.0,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
48780.0,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller
48783.0,Flags of Our Fathers (2006),Drama|War
48872.0,13 Tzameti (2005),Film-Noir|Thriller
48877.0,Saw III (2006),Crime|Horror|Thriller
48879.0,Catch a Fire (2006),Drama|Thriller
48883.0,Death of a President (2006),Crime|Drama|Mystery|Thriller
48982.0,Flushed Away (2006),Animation|Comedy
48997.0,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller
49013.0,"Santa Clause 3: The Escape Clause, The (2006)",Comedy|Fantasy
49110.0,Mom and Dad Save the World (1992),Comedy|Sci-Fi
49130.0,"Good Year, A (2006)",Comedy|Drama|Romance
49132.0,Shut Up & Sing (2006),Documentary
49220.0,For Your Consideration (2006),Comedy
49263.0,Fuck (2005),Comedy|Documentary
49265.0,Shooting Dogs (a.k.a. Beyond the Gates) (2005),Documentary|Drama|War
49272.0,Casino Royale (2006),Action|Adventure|Thriller
49274.0,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX
49276.0,Let's Go to Prison (2006),Comedy
49278.0,Déjà Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller
49280.0,Bobby (2006),Drama
49284.0,10 Items or Less (2006),Comedy|Drama|Romance
49286.0,"Holiday, The (2006)",Comedy|Romance
49314.0,Harsh Times (2006),Action|Crime|Drama
49347.0,Fast Food Nation (2006),Drama
49389.0,The Great Train Robbery (1903),Crime|Western
49396.0,Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Musical
49524.0,"Nativity Story, The (2006)",Drama
49530.0,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War
49647.0,Charlotte's Web (2006),Children|Comedy|Drama|Fantasy
49649.0,Eragon (2006),Action|Adventure|Fantasy
49651.0,Rocky Balboa (2006),Action|Drama
49666.0,Fur: An Imaginary Portrait of Diane Arbus (2006),Drama|Fantasy|Romance
49688.0,"Dam Busters, The (1955)",Action|Drama|War
49735.0,Another Gay Movie (2006),Comedy
49772.0,"Painted Veil, The (2006)",Drama|Romance
49793.0,We Are Marshall (2006),Drama
49822.0,"Good Shepherd, The (2006)",Drama|Thriller
49824.0,Dreamgirls (2006),Drama|Musical
49910.0,Freedom Writers (2007),Drama
49917.0,When the Levees Broke: A Requiem in Four Acts (2006),Documentary
49932.0,Inland Empire (2006),Drama|Mystery|Thriller
49957.0,"History Boys, The (2006)",Comedy|Drama
49961.0,Notes on a Scandal (2006),Drama
50003.0,DOA: Dead or Alive (2006),Action|Adventure
50005.0,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),Action|Drama
50064.0,"Good German, The (2006)",Drama|Mystery|Thriller
50068.0,Letters from Iwo Jima (2006),Drama|War
50147.0,Black Christmas (2006),Action|Horror|Thriller
50158.0,Stomp the Yard (2007),Drama|Musical
50160.0,Miss Potter (2006),Drama
50189.0,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),Comedy|Romance
50274.0,Venus (2006),Drama|Romance
50354.0,The Return of Don Camillo (1953),Comedy
50356.0,The Little World of Don Camillo (1952),Comedy
50440.0,Primeval (2007),Horror|Thriller
50442.0,Alpha Dog (2007),Crime|Drama
